OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.5325658,120.7576558,18.5325658,120.7576558,1.7976931348623157E+308,1/21/2026 9:00:12 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.476812548013251,False
18.5325065,120.7575627,18.5325065,120.7575627,1.7976931348623157E+308,1/21/2026 9:00:13 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.824607357819993,False
18.5324487,120.7574701,18.5324487,120.7574701,1.7976931348623157E+308,1/21/2026 9:00:14 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.688351690758807,False
18.5323844,120.7573745,18.5323844,120.7573745,1.7976931348623157E+308,1/21/2026 9:00:15 AM,43,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.35743619515765,False
18.5323237,120.7572808,18.5323237,120.7572808,1.7976931348623157E+308,1/21/2026 9:00:16 AM,42,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.964302943381654,False
18.5322648,120.7571876,18.5322648,120.7571876,1.7976931348623157E+308,1/21/2026 9:00:17 AM,43,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.80864532023751,False
18.5322062,120.7570935,18.5322062,120.7570935,1.7976931348623157E+308,1/21/2026 9:00:18 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.869373499917245,False
18.532154,120.7569895,18.532154,120.7569895,1.7976931348623157E+308,1/21/2026 9:00:19 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.406186053586065,False
18.5321034,120.7568809,18.5321034,120.7568809,1.7976931348623157E+308,1/21/2026 9:00:20 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.75735597901269,False
18.5320624,120.7567736,18.5320624,120.7567736,1.7976931348623157E+308,1/21/2026 9:00:21 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.196630532180109,False
18.5320243,120.75666,18.5320243,120.75666,1.7976931348623157E+308,1/21/2026 9:00:22 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.703952475863359,False
18.531991,120.7565482,18.531991,120.7565482,1.7976931348623157E+308,1/21/2026 9:00:23 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.354888830773753,False
18.531957,120.7564339,18.531957,120.7564339,1.7976931348623157E+308,1/21/2026 9:00:24 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.629676671507614,False
18.5319211,120.7563152,18.5319211,120.7563152,1.7976931348623157E+308,1/21/2026 9:00:25 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.135687874025974,False
18.5318921,120.7561918,18.5318921,120.7561918,1.7976931348623157E+308,1/21/2026 9:00:26 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.403628516833887,False
18.5318663,120.756069,18.5318663,120.756069,1.7976931348623157E+308,1/21/2026 9:00:27 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.260737293809116,False
18.5318384,120.7559426,18.5318384,120.7559426,1.7976931348623157E+308,1/21/2026 9:00:28 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.68259085027598,False
